customerID	atm_trn_cnt_1	atm_trn_cnt	bt_trn_cnt_1	bt_trn_cnt	chq_trn_cnt_1	chq_trn_cnt	cc_trn_cnt_1	cc_trn_cnt	elt_trn_cnt_1	elt_trn_cnt	ht_trn_cnt_1	ht_trn_cnt	it_trn_cnt	it_trn_cnt_1	pos_trn_cnt_1	pos_trn_cnt	trd_trn_cnt_1	trd_trn_cnt	cc_clos	acc_credit	acc_funds	arrear_ind	cc_appr_amt	cc_avg_bal	cc_avg_bal_1	cc_min_bal	chq_acc_ind	cust_age	days_brtday	cc_ea_open_mth	sa_ea_open_mth	tr_ea_open_mth	enq_trn_cnt	equity_amt	gender	recency	fol_l_clos_mth	fol_l_open_mth	reject	sa_la_clos_mth	sa_la_open_mth	tr_la_clos_mth	tr_la_open_mth	cust_class	dep_max_amt	ch_addr	ch_marital	npv_savings	npv_trans	depos_count	joint_acc_cnt	prod_count	sav_acc_count	tra_acc_count	wthdr_count	avg_bal	title	eqity_secur	rel_age	sav_avg_bal_1	sav_avg_bal	avg_bal_1	npv_total	tra_avg_bal_1	tra_avg_bal	tr_min_bal	tra_auth_no	tra_auth_yes	call_enq_cnt	call_trn_cnt_1	call_trn_cnt	Change_In_ATM_TR
3247112	0	0	7	4	23	8	14	0	10	8	0	0	0	0	7	8	25	12	0	2000	22588.25	N	2000	0	14	0	Y	36	167	40	-1	62	0	0	M	40	-1	-1	-1	-1	-1	-1	62	0	11038.08	-1	-1	0	2988.89	3	0	2	0	1	19	25978.44	MR	0	61	0	0	25962	2977.46	25962	25978.44	20019.01	-1	-1	0	0	0	
4902612	39	47	6	14	0	0	10	3	43	53	10	0	0	0	10	3	6	14	0	84000	84347.27	N	4000	-3329.29	-3322	-3132.29	N	57	195	91	-1	127	0	28441.27	M	15	12	15	-1	-1	-1	16	52	15	15000	-1	-1	0	544.69	11	2	3	0	1	56	-69247.33	MR	0.28	125	0	0	-69242	1089.69	2490	2496.42	4.94	-1	-1	0	10	0	20.512820513
4831415	20	12	5	0	1	6	0	0	23	14	8	3	0	0	11	2	4	6	0	141500	153083.46	N	2000	-233.78	-249	-204.77	Y	48	300	38	76	106	1	392657.35	M	13	3	13	-1	-1	49	-1	52	10	1610.42	-1	10	143.5	-302.43	4	1	4	2	2	33	-118624.87	MR	0.75	104	9919	9909.25	-118603	492.64	1338	1328.32	371.99	12	3	0	14	0	-40
2762012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000.18	N	2000	0.18	0	0.18	N	39	279	131	-1	-1	0	0.18	F	131	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	0	0	0	0	1	0	0	0	0.18	MS	0	129	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
304219	10	10	10	3	1	10	10	1	10	12	0	0	0	0	0	1	4	13	0	1500	2393.43	N	2000	-6.32	3	0	Y	50	306	287	-1	209	0	-37.93	F	131	-1	-1	-1	-1	-1	-1	209	38	1000	-1	-1	0	1.5	9	1	2	0	1	24	1660.36	UNKNOWN	0	282	0	0	1662	-9.93	1668	1666.68	562.49	-1	4	0	0	0	0
4986613	10	3	10	4	4	10	11	1	19	10	13	33	0	0	10	6	4	14	1	3000	3496.51	N	3000	-2954.43	-2977	-2859.06	Y	25	26	6	3	6	26	-2886.71	M	0	-1	-1	-1	-1	3	-1	0	24	1858	-1	-1	-43.42	-576.74	4	1	3	1	2	22	166.82	UNKNOWN	0	6	2781	2751.73	144	-157.34	369	369.52	455.19	3	1	1	10	0	-70
1918414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	N	2000	0	26	0	N	28	118	114	-1	117	0	0	M	113	87	113	116	-1	-1	-1	117	11	0	-1	-1	0	-51	0	0	1	0	1	0	-3.3	MR	0	114	0	0	12	-51	16	-3.3	-3.34	-1	-1	0	0	0	
204715	10	6	10	2	11	0	23	36	32	47	0	12	0	0	10	5	5	2	0	60000	61556.66	N	5000	-2199.07	-2210	-553.86	Y	53	324	71	-1	54	6	-47118.48	M	54	16	16	-1	-1	-1	-1	54	4	2848.84	-1	-1	0	46.74	9	1	3	0	1	57	-45285.73	UNKNOWN	0	125	0	0	-45298	1341.74	1592	1572.69	1466.49	53	11	0	0	0	-40
2432610	18	9	10	1	0	0	14	1	33	17	16	13	0	0	12	7	10	1	0	2500	12693.02	Y	2500	-1654.23	-1647	-1648.94	N	27	225	65	89	70	7	-1689.94	M	65	-1	-1	-1	-1	89	-1	70	1	500	-1	-1	348	-186.82	3	0	3	1	1	18	8505.33	MR	0	87	10050	10033.85	8519	199.18	119	125.71	-0.22	-1	-1	0	14	0	-50
1190816	0	0	1	1	0	0	10	1	10	1	0	0	0	0	0	0	1	1	0	500	500	N	2000	-436.08	-440	-426.19	N	30	329	84	-1	122	0	-431.31	M	84	-1	-1	-1	-1	-1	26	122	22	20	-1	-1	0	0	1	0	1	0	0	1	-436.08	MR	0	9	0	0	-440	-11.43	0	0	0	-1	-1	0	0	0	
201110	0	0	10	1	0	0	5	14	5	14	0	0	0	0	0	0	10	1	0	5500	24121.56	N	5500	-1033.56	-1033	-650.96	N	52	20	196	51	-1	0	-987.97	M	3	-1	-1	-1	-1	3	-1	-1	21	386.53	-1	-1	304.58	0	1	6	2	2	0	14	17551.33	UNKNOWN	0	192	18569	18584.89	17539	295.9	0	0	0	-1	-1	0	0	0	
684635	3	10	14	0	0	0	10	4	43	45	5	0	0	0	33	31	14	0	0	175500	175500	Y	3000	-4194.2	-4215	-4130.12	N	27	328	16	-1	-1	0	-177104.32	F	16	-1	16	-1	-1	-1	-1	-1	10	1986	-1	-1	0	0	4	3	3	0	0	44	-175567.27	MRS	0	16	0	0	-175584	4672.34	0	0	0	-1	-1	0	0	0	233.33333333
5151511	13	13	10	4	10	7	10	8	10	31	10	12	0	0	110	10	10	11	0	93000	93000	N	8000	-74.52	-74	0	N	42	332	1	-1	84	0	-84034.3	M	1	1	84	1	-1	-1	0	65	37	10000	-1	-1	0	-347.95	11	1	3	0	0	44	-82843.7	MR	0	1	0	0	-82854	3586.91	683	689.85	-312.42	-1	0	0	0	0	0
1808610	0	0	5	1	21	15	0	0	0	0	10	10	8	10	0	0	21	16	0	160000	162759.73	N	2000	0	0	0	Y	55	30	57	-1	109	0	5953.73	F	5	6	5	-1	-1	-1	-1	50	4	909.18	-1	5	0	-410.2	5	1	4	0	3	17	-147312.33	MISS	0.04	107	0	0	-147318	1270.91	1504	1494.47	125.86	-1	-1	0	9	0	
629288	7	2	3	1	0	0	29	13	48	38	10	4	0	0	6	22	3	1	0	104500	104500	N	5000	-4931.23	-4947	-4748.43	N	44	116	13	-1	-1	0	-104439.57	M	13	-1	13	-1	-1	-1	-1	-1	26	1290.06	-1	-1	0	0	12	1	2	0	0	37	-104120.05	MR	0	14	0	0	-104139	4639.84	0	0	0	2	-1	0	7	0	-71.42857143
973615	1	14	10	5	0	0	10	4	16	30	21	18	0	14	4	12	10	5	0	500	891.81	N	2000	-417.63	-417	83.45	N	21	121	35	-1	39	16	83.45	F	35	-1	-1	-1	-1	-1	-1	39	32	1000	-1	-1	0	-226.2	9	0	2	0	1	37	-106.34	MISS	0	38	0	0	-106	-247.66	312	311.29	-210.46	-1	-1	0	14	0	1300
2060114	7	6	10	4	0	0	38	59	49	65	10	3	0	0	23	0	10	4	1	123850	123850	N	4000	-1886.48	-1905	-1107.33	N	32	261	29	-1	122	0	-118227.93	M	3	3	3	-1	-1	-1	3	38	30	1275.5	-1	4	0	0	8	1	2	0	0	68	-117636.35	MR	0	119	0	0	-117659	4216.81	5	0	0	-1	7	0	0	0	-14.28571429
88854	11	20	10	2	10	3	15	23	80	90	5	24	0	0	43	44	10	5	0	19000	94820.63	N	6000	-3224.84	-3211	-213.33	Y	26	358	15	-1	-1	22	-12880.86	M	2	12	2	-1	-1	-1	-1	-1	10	100085.24	0	2	939.39	0	11	1	3	1	0	92	-947.54	MR	0	57	40864	40864.56	-935	3956.41	0	0	0	9	-1	6	10	0	81.818181818
4821217	4	3	0	1	3	0	16	5	20	8	15	32	5	10	10	0	2	1	0	384000	384771.19	N	2000	-549.49	-557	-329.45	Y	51	113	65	-1	169	27	-254988.17	M	9	7	7	-1	-1	-1	-1	116	17	8000	-1	-1	0	-153	1	0	3	0	3	9	-257966.7	MR	0	170	0	0	-257985	6330.58	548	550.51	177.22	-1	-1	0	14	0	-25
4621114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000.06	N	2000	0.06	0	0.06	N	36	129	157	-1	-1	0	0.06	F	157	-1	-1	-1	-1	-1	-1	-1	16	0	-1	-1	0	0	0	0	1	0	0	0	0.06	MISS	0	154	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
272318	0	0	10	1	0	0	14	0	14	0	0	0	0	0	0	0	10	1	0	1500	1500	N	2000	-526.68	-525	-508.45	N	48	153	252	-1	-1	0	-508.45	M	252	-1	-1	-1	-1	-1	-1	-1	31	30	-1	-1	0	0	1	0	1	0	0	0	-526.68	UNKNOWN	0	247	0	0	-525	2.75	0	0	0	-1	-1	0	0	0	
2351416	13	3	4	1	11	3	44	35	48	38	10	6	0	0	0	0	10	4	0	422000	422000	Y	12000	-3739.65	-3735	-1899.46	Y	55	281	38	-1	-1	3	-271628.41	M	16	-1	14	-1	-1	-1	-1	-1	3	2895.5	-1	-1	0	0	9	1	3	0	0	43	-268975.94	MR	0	37	0	0	-268962	4527.99	0	0	0	-1	-1	0	23	0	-76.92307692
3968115	7	0	10	8	0	0	10	1	6	1	0	0	0	0	0	0	10	8	0	6000	45253.59	N	6000	9.68	9	150	N	21	254	1	20	17	0	0	M	1	-1	-1	-1	-1	20	1	17	13	450	-1	-1	656.87	-253.31	10	0	3	1	0	3	38483.04	MR	0	20	12939	12961.18	38461	426.55	18	3.5	0	11	8	0	0	0	-100
854019	1	15	10	3	0	0	0	0	13	18	0	0	0	0	14	3	10	3	0	5000	5000	N	5000	0	0	0	N	33	292	24	27	86	0	0	F	24	2	27	-1	18	27	-1	86	0	776.21	-1	-1	0	-161.13	5	0	2	0	1	19	562.11	MISS	0	84	0	0	583	-191.41	563	562.11	-2.69	-1	-1	0	0	0	1400
2299318	2	7	10	3	0	0	7	2	6	9	0	0	0	0	0	0	10	3	0	2000	2026.67	N	2000	-1517.27	-1515	26.67	N	31	257	7	-1	-1	0	26.67	M	7	6	22	-1	-1	-1	-1	-1	6	2000	6	-1	0	0	2	0	1	0	0	10	-1517.27	MR	0	22	0	0	-1515	53.85	0	0	0	-1	-1	0	0	0	250
4776319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	N	2000	0	0	0	N	31	114	122	95	122	0	0	M	88	38	89	-1	25	95	7	88	21	0	-1	6	0	-130.51	0	1	1	0	1	0	-12.07	MR	0	87	0	0	7	-130.51	7	-12.07	-12.23	-1	7	0	0	0	
2432114	0	0	10	1	0	0	13	1	13	1	0	0	0	0	0	0	10	1	0	3500	3500	N	3500	-3203.88	-3219	-3107.13	N	33	100	102	-1	103	0	-3107.13	F	74	-1	-1	-1	-1	-1	67	103	18	162	4	-1	0	0	1	0	1	0	0	1	-3203.88	MS	0	6	0	0	-3219	302	0	0	0	-1	-1	0	0	0	
1582111	27	18	8	1	9	2	4	0	24	19	0	0	0	0	10	1	10	3	0	2000	2773.16	Y	2000	-1944.64	-1966	-1927.84	Y	26	307	87	-1	172	0	-1976.25	M	87	-1	-1	-1	-1	-1	-1	172	26	656.21	-1	-1	0	-51	6	0	2	0	1	21	-1589.76	UNKNOWN	0	169	0	0	-1602	-13	361	354.88	21.68	-1	-1	0	0	0	-33.33333333
1156924	0	0	7	7	0	0	24	7	24	7	10	5	0	0	0	0	7	7	0	283000	285730.85	N	3000	-345.77	-338	-37.4	Y	45	248	85	-1	191	0	210098.48	F	4	-1	4	-1	-1	-1	9	12	11	2618.8	-1	-1	0	784.09	6	1	3	0	1	15	-235841.4	MRS	0.47	188	0	0	-235865	3713.33	2274	2270.04	988.21	-1	7	0	0	0	
1180714	0	7	10	1	24	1	10	8	6	18	0	0	0	0	3	3	10	2	0	1500	19876.65	N	2000	99.44	99	99.44	Y	30	319	70	-1	114	0	99.44	F	1	-1	-1	-1	-1	-1	-1	114	18	1556	-1	-1	0	304.5	4	0	3	0	1	20	18845.33	MISS	0	112	0	0	18823	386.38	8742	8745.89	6624.46	-1	-1	0	0	0	
3771017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	2500	N	2500	0	0	0	N	31	346	129	-1	-1	0	0	M	129	-1	-1	-1	-1	-1	-1	-1	31	0	0	-1	0	0	0	0	1	0	0	0	0	MR	0	127	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
394819	0	0	0	7	0	0	0	0	9	16	0	0	0	0	9	16	0	7	0	2000	9142	N	2000	-784.59	-767	-781.92	N	43	218	146	153	168	0	-791.95	F	146	-1	-1	-1	-1	153	-1	168	10	907.45	-1	-1	145.5	-51	7	1	3	1	1	22	6337.8	UNKNOWN	0	165	7102	7117.46	6329	97.25	22	4.93	2.8	-1	-1	0	0	0	
1824319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	N	2000	0	0	0	N	39	155	140	-1	-1	0	0	M	140	-1	-1	-1	-1	-1	-1	-1	16	0	7	-1	0	0	0	0	1	0	0	0	0	MR	0	137	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
1242801	15	24	8	3	8	10	24	10	52	51	10	6	0	0	15	17	14	13	0	134300	134848.2	N	2000	-1222.89	-1218	-428.82	Y	34	10	122	102	-1	2	-59270.04	F	20	19	33	-1	-1	102	-1	-1	6	1631.05	-1	-1	-2	0	5	1	4	1	0	64	-95554.66	MRS	-1.56	119	463	453.59	-95566	3728.26	0	0	0	-1	-1	0	23	0	60
191619	12	7	6	2	0	0	0	0	9	9	0	0	0	0	10	2	6	2	0	0	111.05	N	2000	0	0	0	N	39	312	6	-1	106	0	0	M	6	-1	-1	1	-1	-1	-1	106	10	1073.11	7	-1	0	-94.13	7	0	1	0	1	14	263.76	UNKNOWN	0	104	0	0	263	-94.13	263	263.76	1.55	-1	-1	0	0	0	-41.66666667
411415	0	0	15	2	7	13	0	0	14	4	0	14	0	0	15	4	13	15	0	1000	1885.95	N	2000	-926.75	-924	-918.74	Y	41	162	230	-1	155	14	-931.81	F	155	-1	-1	-1	-1	-1	-1	155	11	2234.95	-1	-1	0	1.5	6	1	2	0	1	18	86.84	UNKNOWN	0	226	0	0	106	4.25	1032	1013.59	44.29	-1	-1	0	0	0	
2063414	10	17	10	3	0	0	11	8	19	31	0	0	0	0	20	6	10	3	0	1000	1396.33	N	2000	-557.48	-547	-130.24	N	35	218	60	-1	40	0	-182.53	M	40	-1	-1	-1	-1	-1	-1	40	3	944.4	-1	-1	0	-226.2	5	0	2	0	1	32	-25.72	MR	0	58	0	0	-10	-223.45	545	531.76	186.46	-1	-1	0	0	0	70
3858019	10	4	22	4	0	0	13	3	12	7	0	0	0	0	0	0	22	4	0	2000	35397.66	N	2000	-966.34	-973	-18.3	N	27	164	12	18	18	0	-1485.35	F	12	-1	-1	-1	-1	18	-1	18	11	1307.07	-1	-1	562.7	2046.95	7	1	3	1	1	13	34317.38	MISS	0	17	29086	29106.81	34311	2535.2	6179	6176.91	4187.1	-1	-1	0	0	0	-60
475717	0	1	6	4	0	0	9	2	8	3	0	0	0	0	0	0	6	4	0	500	2094.36	N	2000	-3.37	-3	53.44	N	47	289	220	-1	160	0	-93.8	F	142	-1	-1	-1	-1	-1	-1	142	31	1450.07	-1	-1	0	-102	3	0	2	0	2	8	1307.54	UNKNOWN	0	216	0	0	1311	-113.43	1316	1310.91	665.68	-1	-1	0	0	0	
4298013	2	0	3	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	500	646.19	N	2000	-127.43	-108	-126.63	N	34	230	63	-1	53	0	-128.28	M	53	-1	-1	-1	-1	-1	-1	53	3	0.05	-1	-1	0	-208.3	0	0	2	0	1	0	24.52	MR	0	62	0	0	30	-219.73	154	151.95	146.19	-1	-1	0	0	0	-100
10212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	1500.04	N	2000	0.04	0	0.04	N	46	262	163	-1	-1	0	0.04	F	163	-1	-1	-1	-1	-1	-1	-1	7	0	-1	-1	0	0	0	0	1	0	0	0	0.04	MRS	0	160	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
4524117	0	3	10	5	10	7	10	3	7	14	0	0	0	0	1	8	0	12	0	5000	30969.86	N	5000	-892.54	-898	-475.68	Y	51	11	35	-1	205	0	-528.19	F	35	-1	-1	-1	-1	-1	-1	174	21	6616.26	3	-1	298	-51	10	0	3	1	1	21	26374.34	MRS	0	201	26682	26732.83	26356	253	555	534.05	534.05	-1	-1	0	0	0	
4711714	10	4	15	5	10	3	6	3	2	7	0	0	0	0	0	0	14	8	0	5000	5847.75	N	5000	-5036.58	-5055	-4822.08	Y	40	253	90	-1	91	0	-5103.36	M	60	39	88	-1	-1	-1	-1	60	6	2402.46	-1	-1	0	-338.81	3	1	2	0	2	17	-3926.35	MR	0	89	0	0	-3938	-36.81	1107	1110.23	-22.92	-1	-1	0	0	0	-60
744113	10	1	4	0	0	0	3	15	4	16	0	0	0	0	0	0	4	0	0	4000	4000	N	4000	-2404.71	-2390	-1631.37	N	45	33	117	-1	-1	0	-2994.49	M	92	69	92	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	1	0	0	16	-2404.71	MR	0	115	0	0	-2390	185	0	0	0	-1	-1	0	0	0	-90
4349313	5	2	8	1	10	0	10	4	26	40	22	40	6	10	21	34	2	1	0	95500	128259.62	N	2000	44.71	47	135.22	Y	35	156	67	-1	80	32	21836.94	F	67	-1	80	-1	-1	-1	-1	79	7	3301.74	-1	-1	0	2871.3	10	0	3	0	2	39	-52109.93	MS	0.21	79	0	0	-52117	3242.87	30673	30687.81	26048.43	19	3	0	20	0	-60
2817215	9	9	15	1	0	0	14	29	30	39	10	2	0	0	11	0	15	1	0	1600	1600	N	2000	-1587.16	-1601	-501.44	N	23	332	6	-1	94	2	-1778.52	M	6	-1	-1	-1	-1	-1	-1	94	26	1180	1	6	0	-130.51	3	0	2	0	1	40	-1526.69	MR	0	93	0	0	-1535	-76.66	73	60.47	-7.42	-1	-1	0	0	0	0
430711	0	0	0	0	0	0	8	1	8	1	0	0	0	0	0	0	0	0	0	1500	2118.3	N	2000	-1717.81	-1739	-1696.89	N	45	174	265	-1	206	0	-1696.89	F	206	-1	-1	-1	-1	-1	-1	206	7	50	-1	-1	0	-51	1	2	2	0	1	0	-1099.51	UNKNOWN	0	260	0	0	-1121	-13	599	618.3	618.3	-1	-1	0	0	0	
4730813	10	2	2	1	0	0	3	0	10	3	0	0	0	0	10	1	2	1	0	4000	5106.89	N	4000	-73.12	-78	5.65	N	38	317	99	-1	126	0	4.87	M	99	-1	-1	-1	-1	-1	-1	126	18	966.66	-1	-1	0	-51	4	0	2	0	1	3	367.98	MR	0	124	0	0	365	-62.43	444	441.1	109.48	-1	-1	0	0	0	-80
2338313	11	4	6	2	18	3	10	3	17	20	3	0	0	0	8	13	18	5	0	1000	5128.05	N	2000	-273.1	-262	-156.78	Y	39	352	14	20	40	0	-184.91	F	14	-1	-1	-1	-1	20	5	36	9	1000	-1	-1	-2.35	59.61	7	0	3	1	1	25	3818.99	MS	0	39	2558	2541.09	3837	26.98	1571	1551	656.62	7	3	0	3	0	-63.63636364
4655371	0	0	10	14	10	2	6	21	7	21	10	3	0	0	24	0	0	16	0	83000	84324.15	N	3000	-350.2	-362	740.83	Y	53	8	38	-1	200	3	94700.54	F	15	51	70	-1	-1	-1	-1	123	19	3371.95	-1	-1	0	-102	9	0	3	0	2	29	-60114.08	MRS	0.61	197	0	0	-60092	129.57	1029	1021.2	293.17	90	8	0	0	0	
4824811	11	0	10	5	0	0	10	2	15	2	0	0	0	0	21	0	10	5	0	70000	71319.38	N	10000	-4177.84	-4164	-3913.41	N	45	296	56	46	277	0	95870.29	F	46	66	56	-1	5	46	-1	56	9	2000	-1	9	0	-259.3	6	2	3	0	2	7	-17473.44	MRS	0.84	55	100	0	-17455	-52.4	1407	1416.57	911.14	-1	-1	0	0	0	-100
2687712	10	1	16	2	14	0	10	2	10	3	0	0	0	0	10	0	16	2	0	2000	8644.05	N	2000	-533.23	-520	-379.77	Y	47	32	170	-1	196	0	-566.08	M	170	107	175	-1	-1	-1	-1	196	36	50	-1	-1	0	304.5	2	1	2	0	1	3	6095.22	MR	0	192	0	0	6077	307.25	6607	6628.45	6594.05	-1	-1	0	0	0	-90
291610	5	1	4	1	0	0	2	4	4	5	0	0	0	0	0	0	4	1	0	3000	3000	N	3000	-783.23	-792	-539.93	N	39	195	121	-1	200	0	-795.35	M	121	-1	-1	-1	-1	-1	9	200	26	480	-1	-1	0	0	1	1	1	0	0	5	-783.23	UNKNOWN	0	197	0	0	-792	2.75	0	0	0	-1	-1	0	0	0	-80
4830919	12	15	10	2	0	0	66	72	89	96	0	0	0	0	8	9	10	2	0	57000	57000	N	7000	-1862.52	-1857	-864.86	N	50	150	11	-1	181	0	-25416.9	M	11	14	14	-1	-1	-1	13	111	6	2438.42	-1	-1	0	0	9	1	2	0	0	101	-26429.29	MR	0	178	0	0	-26407	923.78	0	0	0	-1	-1	0	0	0	25
132785	12	0	1	1	0	0	10	2	7	2	0	0	0	0	6	0	1	1	0	2000	2059.02	Y	2000	-1696.87	-1684	-1542.68	Y	46	313	260	-1	117	0	-1811.05	M	2	-1	-1	-1	-1	-1	-1	117	3	242.65	2	2	0	-51	2	1	3	0	1	3	-1632.87	MR	0	255	0	0	-1621	-19.96	64	64	-12.26	-1	-1	0	0	0	-100
1983012	6	9	4	1	0	0	10	0	11	11	0	0	0	0	1	2	4	1	0	5500	6456.08	N	2000	-832.94	-824	-669.32	N	38	208	69	-1	114	0	-2930.3	M	12	-1	12	-1	-1	-1	-1	114	12	863.04	9	-1	0	-51	5	1	3	0	1	13	-2247.68	MR	0	112	0	0	-2228	-55.21	926	936.18	187.78	-1	-1	0	0	0	50
2664915	0	0	9	15	0	0	10	0	10	0	0	0	0	0	0	0	9	15	0	1500	1908.8	N	2000	-403.9	-423	-377.25	N	50	184	135	167	136	0	-382.46	M	135	-1	-1	-1	-1	167	-1	136	17	354.6	-1	-1	-2	-51	6	0	3	1	1	9	114.39	MR	0	164	221	216.45	107	-64.43	298	301.84	141.3	-1	-1	0	0	0	
3453819	1	14	10	8	0	0	10	0	18	38	3	0	0	0	4	24	10	8	1	1000	6775.51	N	2000	-974.66	-1001	2.96	N	26	47	4	-1	58	0	2.96	F	4	-1	-1	1	-1	-1	3	5	13	1585.26	5	4	0	2171.37	11	1	2	0	1	39	5432.09	MRS	0	57	0	0	5409	2096.92	6383	6406.75	5772.55	-1	-1	0	0	0	1300
1251911	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	1000	1000	N	2000	-997.5	-978	-979.09	N	32	24	172	-1	-1	0	-979.09	F	172	-1	-1	-1	-1	-1	-1	-1	11	50	-1	-1	0	0	1	0	1	0	0	0	-997.5	MRS	0	169	0	0	-978	2.75	0	0	0	-1	-1	0	0	0	
2959312	17	0	2	4	0	0	46	33	49	35	10	0	0	0	10	2	2	4	0	108900	108900	N	5000	-2295.56	-2281	-1514.25	N	39	121	11	-1	-1	0	-47166.63	M	11	10	10	-1	-1	-1	-1	-1	26	2304.14	-1	-1	0	0	6	1	2	0	0	36	-48518.7	MR	0	23	0	0	-48521	2456.96	0	0	0	-1	-1	0	0	0	-100
2865518	10	2	15	1	0	0	14	0	11	2	0	0	0	0	0	0	15	1	0	1000	1000	N	2000	-964.81	-975	-932.58	N	37	39	95	-1	96	0	-972.58	M	71	51	71	-1	-1	-1	42	96	21	60	-1	-1	0	0	1	0	1	0	0	2	-964.81	MR	0	7	0	0	-975	2.75	0	0	0	-1	-1	0	0	0	-80
1956719	10	10	11	0	0	0	0	0	8	19	10	1	0	0	2	9	11	0	0	1000	1000	N	2000	0	0	0	N	22	65	0	-1	114	1	0	F	0	-1	-1	-1	-1	-1	-1	114	0	816.55	5	0	0	-51	2	0	2	0	1	19	140.7	MRS	0	112	0	0	154	-177.04	154	140.7	-5.3	-1	-1	0	0	0	0
4799016	10	1	2	2	0	0	10	0	10	1	10	0	0	0	0	0	2	2	0	3000	117587.18	N	3000	-983.18	-1005	0	N	38	273	9	37	-1	0	0	F	9	-1	-1	-1	15	15	-1	-1	4	1584.02	-1	-1	2069.48	0	3	0	2	1	0	2	114058.63	MISS	0	36	115021	115041.81	114037	1995.03	0	0	0	-1	-1	0	10	0	-90
1582211	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	2500	2500	N	2500	-1097.83	-1084	-943.34	N	49	215	271	-1	-1	0	-956.7	M	271	-1	-1	-1	-1	-1	-1	-1	8	200	-1	-1	0	0	1	1	1	0	0	0	-1097.83	UNKNOWN	0	266	0	0	-1084	38	0	0	0	-1	-1	0	0	0	
278910	0	0	0	0	0	0	12	1	12	1	0	0	0	0	0	0	0	0	0	500	500	N	2000	-397	-377	-392.58	N	45	250	182	-1	-1	0	-397.71	F	182	-1	-1	-1	-1	-1	-1	-1	10	30	-1	-1	0	0	1	1	1	0	0	0	-397	UNKNOWN	0	178	0	0	-377	-11.43	0	0	0	-1	-1	0	0	0	
336713	0	0	16	2	0	0	10	0	10	0	0	0	0	0	10	0	16	2	0	2000	6422.13	N	2000	117.17	96	117.21	N	50	140	10	-1	81	0	117.21	F	10	-1	-1	-1	-1	-1	-1	81	39	320	-1	-1	0	384.03	2	1	2	0	1	0	4116.67	UNKNOWN	0	80	0	0	4122	257.99	4010	3999.5	3823.96	-1	-1	0	0	0	
129919	0	0	9	0	16	0	14	0	14	0	0	0	0	0	0	0	15	0	0	2000	11366.47	N	2000	0.01	14	0.01	Y	51	360	281	-1	115	0	0.01	F	115	-1	-1	-1	-1	-1	-1	115	37	1130.38	-1	-1	0	304.5	2	1	2	0	1	0	8243.42	UNKNOWN	0	276	0	0	8231	293.07	8230	8243.41	7380.58	-1	-1	0	0	0	
4663016	0	0	12	3	0	0	6	1	6	1	0	0	0	0	0	0	12	3	0	4000	67845.5	N	4000	-380.64	-360	-293.45	N	55	320	134	10	129	0	-293.45	F	2	-1	-1	-1	3	6	-1	129	3	100	10	-1	-43.42	1.5	2	0	4	1	1	2	63509.51	MRS	0	131	2620	2598.47	63532	362.93	1283	1291.68	1236.92	-1	7	0	0	0	
1552518	0	0	11	0	0	0	3	5	3	5	0	0	0	0	0	0	11	0	0	1500	1500	N	2000	-221.81	-227	-173.75	N	42	183	281	-1	-1	0	-220.62	F	281	-1	-1	-1	-1	-1	-1	-1	8	100	-1	-1	0	0	1	0	1	0	0	4	-221.81	UNKNOWN	0	276	0	0	-227	-11.43	0	0	0	-1	-1	0	0	0	
2655611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	N	2000	0	0	0	N	32	352	106	-1	-1	0	0	M	106	-1	-1	-1	-1	-1	-1	-1	11	0	10	-1	0	0	0	0	1	0	0	0	0	MR	0	104	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
5090011	0	0	0	0	0	0	10	2	10	2	0	0	0	0	0	0	0	0	0	6000	6000	N	6000	-105.27	-127	0	N	0	-1	4	-1	-1	0	-121.65	U	4	-1	-1	-1	-1	-1	-1	-1	0	253.04	-1	-1	0	0	1	1	1	0	0	2	-105.27	UNKNOWN	0	4	0	0	-127	-126.04	0	0	0	-1	-1	0	0	0	
